word,definition
"decipherment","the activity of making clear or converting from code into plain text"
"disinfection","treatment to destroy harmful microorganisms"
"deerstalking","stalking deer"
"deregulation","the act of freeing from regulation (especially from governmental regulations)"
"deregulating","the act of freeing from regulation (especially from governmental regulations)"
"decalcomania","the art of transfering designs from specially prepared paper to a wood or glass or metal surface"
"decalcomania","either a design that is fixed to some surface or a paper bearing the design which is to be transferred to the surface"
"despoilation","the act of stripping and taking by force"
"despoliation","the act of stripping and taking by force"
"dive-bombing","a bombing run in which the bomber releases the bomb while flying straight toward the target"
"densitometry","measuring the optical density of a substance by shining light on it and measuring its transmission"
"distribution","the act of distributing or spreading or apportioning"
"distribution","the commercial activity of transporting and selling goods from a producer to a consumer"
"distribution","the spatial or geographic property of being scattered about over a range, area, or volume"
"distribution","(statistics) an arrangement of values of a variable showing their observed or theoretical frequency of occurrence"
"dispensation","the act of dispensing (giving out in portions)"
"dispensation","an exemption from some rule or obligation"
"dispensation","a share that has been dispensed or distributed"
"disbursement","the act of spending or disbursing money"
"disbursement","amounts paid for goods and services that may be currently tax deductible (as opposed to capital expenditures)"
"disobedience","the failure to obey"
"disobedience","the trait of being unwilling to obey"
"dry-gulching","the act of killing from ambush"
"deinocheirus","lightly built medium-sized theropod with long limbs and neck"
"dibranchiate","cephalopods having two gills"
"diapheromera","a variety of stick insect"
"declinometer","an instrument for measuring magnetic declination"
"decongestant","a drug that decreases pulmonary congestion"
"delicatessen","a shop selling ready-to-eat food products"
"delicatessen","ready-to-eat food products"
"densitometer","a measuring instrument for determining density or specific gravity"
"densitometer","a measuring instrument for determining optical or photographic density"
"deliberation","the trait of thoughtfulness in action or decision"
"deliberation","a rate demonstrating an absence of haste or hurry"
"deliberation","careful consideration"
"deliberation","planning something carefully and intentionally"
"deliberation","a discussion of all sides of a question, usually plural"
"desirability","the quality of being worthy of desiring"
"divisibility","the quality of being divisible"
"distinctness","the quality of being sharp and clear"
"distinctness","the quality of being not alike"
"distinctness","the state of being several and distinct"
"disagreement","a difference between conflicting facts or claims or opinions"
"disagreement","the speech act of disagreeing or arguing or disputing"
"disagreement","a conflict of people's opinions or actions or characters"
"doubtfulness","uncertainty about the truth or factuality or existence of something"
"doubtfulness","the state of being unsure of something"
"dreadfulness","a quality of extreme unpleasantness"
"definiteness","the quality of being predictable with great confidence"
"decisiveness","the quality of being final or definitely settled"
