word,definition
"arsehole","insulting terms of address for people who are stupid or irritating or ridiculous"
"arsehole","vulgar slang for anus"
"annualry","the third finger (especially of the left hand)"
"aptitude","inherent ability"
"artistry","a superior skill that you can learn by study and practice and observation"
"argument","a course of reasoning aimed at demonstrating a truth or falsehood"
"argument","a variable in a logical or mathematical expression whose value determines the dependent variable"
"argument","(computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program"
"argument","a summary of the subject or plot of a literary work or play or movie"
"argument","a fact or assertion offered as evidence that something is true"
"argument","a discussion in which reasons are advanced for and against some proposition or proposal"
"argument","a contentious speech act"
"afflatus","a strong creative impulse"
"antitype","an opposite or contrasting type"
"antitype","a person or thing represented or foreshadowed by a type or symbol"
"activism","a policy of taking direct and militant action to achieve a political or social goal"
"alphabet","the elementary stages of any subject (usually plural)"
"alphabet","a character set that includes letters and is used to write a language"
"abscissa","the value of a coordinate on the horizontal axis"
"algorism","computation with Arabic figures"
"algorism","the Arabic (or decimal) system of numeration"
"algology","the branch of botany that studies algae"
"agronomy","the application of soil and plant sciences to land management and crop production"
"agrology","science of soils in relation to crops"
"avionics","science and technology of electronic systems and devices for aeronautics and astronautics"
"aerology","meteorology of the total extent of the atmosphere"
"axiology","the study of values and value judgments"
"antigram","an anagram that means the opposite of the original word or phrase"
"acrostic","verse in which certain letters such as the first in each line form a word or message"
"acrostic","a puzzle where you fill a square grid with words reading the same down as across"
"allegory","an expressive style that uses fictional characters and events to describe some subject by suggestive resemblances"
"allegory","a story which can be interpreted to reveal a hidden meaning, usually a moral or political one."
"allegory","a visible symbol representing an abstract idea"
"apologue","a short moral story (often with animal characters)"
"addendum","textual matter that is added onto a publication"
"archives","collection of records especially about an institution"
"analects","a collection of excerpts from a literary work"
"analecta","a collection of excerpts from a literary work"
"aerogram","a letter sent by air mail"
"accolade","a tangible symbol signifying approval or distinction"
"agitprop","political propaganda (especially communist propaganda) communicated via art and literature and cinema"
"adducing","citing as evidence or proof"
"applause","a demonstration of approval by clapping the hands together"
"antinomy","a contradiction between two statements that seem equally reasonable"
"averment","a declaration that is made emphatically (as if no supporting evidence were necessary)"
"allusion","passing reference or indirect mention"
"apologia","a formal written defense of something you believe in strongly"
"asterisk","a star-shaped character * used in printing"
"asterisk","to mark with an asterisk"
"ascender","(printing) the part of tall lowercase letters that extends above the other lowercase letters"
"ascender","a lowercase letter that has a part extending above other lowercase letters"
"ascender","someone who ascends"
"arpeggio","a chord whose notes are played in rapid succession rather than simultaneously"
"archaism","the use of an archaic expression"
"antiphon","a verse or song to be chanted or sung in response"
"aspirate","a consonant pronounced with aspiration"
"aspirate","to suck in air"
"aspirate","to pronounce with aspiration"
"aspirate","to remove as if by suction"
"anapaest","a metrical unit with unstressed-unstressed-stressed syllables"
"anaphora","repetition of a word or phrase at the beginning of successive clauses"
"anaphora","using a pronoun or similar word instead of repeating a word used earlier"
"aphorism","a short pithy instructive saying"
"apothegm","a short pithy instructive saying"
"audience","a conference (usually with someone important)"
"audience","a gathering of spectators or listeners at a (usually public) performance"
"audience","the part of the general public interested in a source of information or entertainment"
"audience","an opportunity to state your case and be heard"
"anecdote","short account of an incident (especially a biographical one)"
"alarmism","needless warnings"
"alerting","a warning serves to make you more alert to danger"
"alerting","a state of readiness to respond"
"apprisal","informing by words"
"anathema","a formal ecclesiastical curse accompanied by excommunication"
"anathema","a detested person"
"abetment","the verbal act of urging on"
"accident","anything that happens suddenly or by chance without an apparent cause"
"accident","an unfortunate mishap"
"airburst","an explosion in the atmosphere"
