word,definition
"astronomy satellite","a satellite equipped with a telescope to observe infrared radiation"
"audio system","a system of electronic equipment for recording or reproducing sound"
"audiovisual aid","materials using sight or sound to present information"
"axle bar","an iron bar that serves as an axletree"
"athletic facility","a facility for athletic events"
"athletic sock","a sock worn for athletic events"
"arrival gate","gate where passengers disembark"
"athletic supporter","a support for the genitals worn by men engaging in strenuous exercise"
"auto accessory","an accessory for an automobile"
"air-raid shelter","a chamber, often underground, that is reinforced against bombing and provided with food and living facilities"
"alligator clip","a clip with a spring that closes the metal jaws"
"ammunition chest","a chest to hold ammunition"
"automatic teller","an unattended machine (outside some banks) that dispenses money when a personal coded card is used"
"automobile battery","a lead-acid storage battery in a motor vehicle"
"automobile tire","a tire consisting of a rubber ring around the rim of an automobile wheel"
"auto tire","a tire consisting of a rubber ring around the rim of an automobile wheel"
"automated teller","an unattended machine that dispenses money when a personal coded card is used"
"armorial bearing","heraldry consisting of a design or image depicted on a shield"
"alphanumeric display","a display that gives the information in the form of characters (numbers or letters)"
"analog-digital converter","device for converting analogue signals into digital signals"
"analog-to-digital converter","device for converting analogue signals into digital signals"
"aid station","(military) a station located near a combat area for giving first aid to the wounded"
"apothecary's shop","a retail shop where medicine and other articles are sold"
"attack aircraft","a high-speed military or naval airplane designed to destroy enemy aircraft in the air"
"accordion door","an interior door that opens by folding back in sections (rather than by swinging on hinges)"
"artificial additive","an additive to food intended to improve its flavor or appearance or shelf-life"
"antipersonnel bomb","a bomb with only 10 to 20 per cent explosive and the remainder consisting of casings designed to break into many small high-velocity fragments"
"anti-personnel bomb","a bomb with only 10 to 20 per cent explosive and the remainder consisting of casings designed to break into many small high-velocity fragments"
"art gallery","a room or series of rooms where works of art are exhibited"
"air thermometer","thermometer that measures temperature by changes in the pressure of a gas kept at constant volume"
"acoustic gramophone","an antique record player"
"awning deck","a deck at the top of a passenger ship"
"army hut","temporary military shelter"
"air jacket","an inflatable life jacket"
"antipsychotic drug","tranquilizer used to treat psychotic conditions when a calming effect is desired"
"antipsychotic agent","tranquilizer used to treat psychotic conditions when a calming effect is desired"
"automobile trunk","compartment in an automobile that carries luggage or shopping or tools"
"arial mosaic","arrangement of aerial photographs forming a composite picture"
"antianxiety drug","a tranquilizer used to relieve anxiety and reduce tension and irritability"
"anxiolytic drug","a tranquilizer used to relieve anxiety and reduce tension and irritability"
"automotive vehicle","a self-propelled wheeled vehicle that does not run on rails"
"all-terrain bike","a bicycle with a sturdy frame and fat tires"
"auxiliary equipment","electronic equipment not in direct communication (or under the control of) the central processing unit"
"atomic weapon","a weapon of mass destruction whose explosive power derives from a nuclear reaction"
"art object","a work of art of some artistic value"
"angel dust","a drug used as an anesthetic by veterinarians"
"adhesive plaster","adhesive tape used in dressing wounds"
"architectural plan","scale drawing of a structure"
"anovulatory drug","a contraceptive in the form of a pill containing estrogen and progestin to inhibit ovulation and so prevent conception"
"alms box","box for collecting alms, especially one in a church"
"assembly line","mechanical system in a factory whereby an article is conveyed through sites at which successive operations are performed on it"
"artificial lake","lake used to store water for community use"
"artificial satellite","man-made equipment that orbits around the earth or the moon"
"adobe house","a house built of sod or adobe laid in horizontal courses"
"athletic wear","attire worn for sport or for casual wear"
"audio recording","a recording of acoustic signals"
"anti-sway bar","a rigid metal bar between the front suspensions and between the rear suspensions of cars and trucks"
"after part","the rear part of a ship"
