word,definition
"automaton","someone who acts or responds in a mechanical or apathetic way"
"autopilot","a navigational device that automatically keeps ships or planes or spacecraft on a steady course"
"autopilot","a cognitive state in which you act without self-awareness"
"aspergill","a short-handled device with a globe containing a sponge"
"aspirator","a pump that draws air or another gas through a liquid"
"astrodome","a transparent dome on top of an airplane where the navigator can make celestial observations"
"audiogram","a graphical representation of a person's auditory sensitivity to sound"
"audiotape","magnetic tape for use in recording sound"
"audiotape","a tape recording of sound"
"athenaeum","a place where reading materials are available"
"athenaeum","a literary or scientific association for the promotion of learning"
"arrowhead","the pointed head or striking tip of an arrow"
"auriscope","medical instrument consisting of a magnifying lens and light"
"auroscope","medical instrument consisting of a magnifying lens and light"
"alleviant","remedy that alleviates pain without curing"
"anovulant","a contraceptive in the form of a pill containing estrogen and progestin to inhibit ovulation and so prevent conception"
"aloneness","a disposition toward being alone"
"animality","the physical (or animal) side of a person as opposed to the spirit or intellect"
"animalism","preoccupation with satisfaction of physical drives and appetites"
"animalism","the doctrine that human beings are purely animal in nature and lacking a spiritual nature"
"alertness","lively attentiveness"
"alertness","the process of paying close and continuous attention"
"alertness","a state of readiness to respond"
"aloofness","a disposition to be distant and unsympathetic in manner"
"aloofness","indifference by personal withdrawal"
"agreement","compatibility of observations"
"agreement","the thing arranged or agreed to"
"agreement","the statement (oral or written) of an exchange of promises"
"agreement","the verbal act of agreeing"
"agreement","the determination of grammatical inflection on the basis of word relations"
"agreement","harmony of people's opinions or actions or characters"
"acuteness","the quality of having a sharp edge or point"
"acuteness","a quick and penetrating intelligence"
"acuteness","a sensitivity that is keen and highly developed"
"apparency","the property of being apparent"
"alikeness","similarity in appearance or character or nature between persons or things"
"arability","the quality of land that is appropriate for cultivation"
"acridness","the quality of being sharply disagreeable in language or tone"
"acridness","extreme bitterness"
"awfulness","a quality of extreme unpleasantness"
"academism","orthodoxy of a scholastic variety"
"ambiguity","unclearness by virtue of having more than one meaning"
"ambiguity","an expression whose meaning cannot be determined from its context"
"amorality","the quality of being amoral"
"absurdity","a ludicrous folly"
"absurdity","a message whose content is at variance with reason"
"asininity","the quality of being asinine"
"assiduity","great and constant diligence and attention"
"arrogance","overbearing pride evidenced by a superior manner toward inferiors"
"austerity","the trait of great self-denial (especially refraining from worldly pleasures)"
"adiposity","having the property of containing fat"
"aliveness","the property of being animated"
"aliveness","the condition of living or the state of being alive"
"asymmetry","(mathematics) a lack of symmetry"
"adjacency","the attribute of being so near as to be touching"
"abundance","the property of a more than adequate quantity or supply"
"abundance","(chemistry) the ratio of the total mass of an element in the earth's crust to the total mass of the earth's crust"
"abundance","(physics) the ratio of the number of atoms of a specific isotope of an element to the total number of isotopes present"
"ampleness","the property of impressive largeness in size"
"ampleness","the property of being more than sufficient"
"amplitude","greatness of magnitude"
"amplitude","the property of copious abundance"
"amplitude","(physics) the maximum displacement of a periodic wave"
"authority","official permission or approval"
"authority","the power or right to give orders or make decisions"
"authority","freedom from doubt"
"authority","an authoritative written work"
"authority","an administrative unit of government"
"authority","an expert whose views are taken as definitive"
"authority","(usually plural) persons who exercise (administrative) control over others"
"advantage","benefit resulting from some event or action"
"advantage","the quality of having a superior or more favorable position"
"advantage","(tennis) first point scored after deuce"
"advantage","to give an advantage to"
"acanthion","the craniometric point at the anterior extremity of the intermaxillary suture"
"anklebone","the bone in the ankle that articulates with the leg bones to form the ankle joint"
"arteriole","one of the small thin-walled arteries that end in capillaries"
"arteriola","one of the small thin-walled arteries that end in capillaries"
"antiserum","blood serum containing antibodies against specific antigens"
"Adrenalin","a catecholamine secreted by the adrenal medulla in response to stress (trade name Adrenalin)"
"apophysis","(anatomy) a natural outgrowth or projection on an organ or body part such as the process of a vertebra"
"apophysis","(botany) a natural swelling or enlargement: at the base of the stalk or seta in certain mosses or on the cone scale of certain conifers"
